구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster,공구 중분류 new
4558,1,일반공구,1,공구세트,스마토 공구세트,없음,1,278,가락본동 주민센터,서울특별시 송파구 가락동 77-3,37.49559,127.12177,02-2147-4420,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4838,1,일반공구,1,공구세트,스마토 공구세트,없음,1,285,잠실3동 주민센터,서울특별시 송파구 잠실동 27-4,37.5133,127.09438,02-2147-4660,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4358,1,일반공구,1,공구세트,스마토 공구세트,없음,1,273,오금동 주민센터,서울특별시 송파구 중대로 25길 5,37.50299,127.12808,02-2147-4270,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4438,1,일반공구,1,공구세트,스마토 공구세트,없음,1,275,송파2동 주민센터,서울특별시 송파구 송이로 32,37.50232,127.11673,02-2147-4330,09:00,17:00,2018-01-23 17:33:00,무료,74,공구세트
4798,1,일반공구,1,공구세트,스마토 공구세트,없음,1,284,잠실2동 주민센터,서울특별시 송파구 올림픽로 159,37.5119,127.08854,02-2147-4630,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4478,1,일반공구,1,공구세트,스마토 공구세트,없음,1,276,석촌동 주민센터,서울특별시 송파구 백제고분로37길 16,37.503592,127.1037,02-2147-4360,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4078,1,일반공구,1,공구세트,스마토 공구세트,없음,1,266,거여1동 주민센터,서울특별시 송파구 오금로 53길 32,37.49694,127.1433,02-2147-4060,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4318,1,일반공구,1,공구세트,스마토 공구세트,없음,1,272,오륜동 주민센터,서울특별시 송파구 양재대로1232,37.515425,127.1343,02-2147-4240,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4118,1,일반공구,1,공구세트,스마토 공구세트,없음,1,267,거여2동 주민센터,서울특별시 송파구 거마로2길 19,37.49355,127.1468,02-2147-4090,09:00,17:00,2018-01-23 17:33:00,무료,74,공구세트
4758,1,일반공구,1,공구세트,스마토 공구세트,없음,1,283,잠실본동 주민센터,서울특별시 송파구 잠실동 230-4,37.5060716,127.0832037,02-2147-4600,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4238,1,일반공구,1,공구세트,스마토 공구세트,없음,1,270,방이1동 주민센터,서울특별시 송파구 위례성대로 16길 22,37.51098,127.12391,02-2147-4180,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4638,1,일반공구,1,공구세트,스마토 공구세트,없음,1,280,문정1동 주민센터,서울특별시 송파구 동남로 116,37.49007,127.12418,02-2147-4510,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4918,1,일반공구,1,공구세트,스마토 공구세트,없음,1,287,잠실6동 주민센터,서울특별시 송파구 올림픽로 35길 120,37.51812,127.10064,02-2147-4720,09:00,18:00,2018-01-23 17:33:00,무료,74,공구세트
4678,1,일반공구,1,공구세트,스마토 공구세트,1일,1,281,문정2동 주민센터,서울특별시 송파구 중대로 16,37.48989,127.11091,02-2147-4540,09:00,18:00,2018-01-23 17:33:00,10000원,74,공구세트
13740,1,일반공구,1,공구세트,스마토 알루미늄 공구가방,없음,1,13201,중화2동 공구대여소,중화2동 주민센터 6층,37.599363,127.0795488,02-2094-6360,09:00,18:00,2022-06-17 16:55:32,무료,74,공구세트
1213,1,일반공구,1,공구세트,스위스밀리터리 공구세트 (전동드릴포함),없음,2,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,09:00,18:00,2018-01-23 17:33:00,무료,-1,공구세트
14424,1,일반공구,1,공구세트,스위스밀리터리 수공구세트,없음,1,493,광희동 공구대여소,서울특별시 중구 광희동1가 252,37.56447,127.00504,02-3396-6654,10:30,17:00,2022-06-27 18:57:52,무료,308,공구세트
1238,1,일반공구,1,공구세트,스위스밀리터리 수공구세트,없음,2,500,동화동 공구대여소,서울특별시 중구 신당동 850,37.5600562,127.0194239,02-3396-6864,09:00,18:00,2018-01-23 17:33:00,무료,308,공구세트
14877,1,일반공구,1,공구세트,스위스밀리터리 수공구세트,없음,2,499,신당5동 공구도서관,서울특별시 중구 신당동 80-70,37.5625561,127.021512,02-3298-6844,10:00,17:00,2022-09-16 16:03:03,무료,308,공구세트
12147,1,일반공구,1,공구세트,스크류비트 세트,없음,1,169,대방동주민센터 공구대여소,서울특별시 동작구 대방동 350-8,37.5081314,126.9263503,02-820-2750,09:00,18:00,2020-11-27 16:52:15,무료,-1,공구세트
9626,1,일반공구,1,공구세트,스크류세트,없음,1,13015,신사동 주민센터,서울특별시 강남구 신사동 548-1,37.5239769,127.0227755,02-3423-7303,09:00,18:00,2018-11-23 13:56:24,무료,-1,공구세트
1215,1,일반공구,1,공구세트,스탠리 수공구세트,없음,2,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,09:00,18:00,2018-01-23 17:33:00,무료,-1,공구세트
12395,1,일반공구,1,공구세트,어린이 공구놀이세트,없음,2,13162,독산2동주민센터,서울특별시 금천구 독산로 179,37.4631474,126.9034825,02-2104-5273,09:00,18:00,2021-10-01 10:29:08,무료,-1,공구세트
12754,1,일반공구,1,공구세트,육각렌치,없음,2,185,망원2동 공구대여소,서울시 마포구 방울내로7길 11,37.5602711,126.9001121,02-3153-6854,09:00,18:00,2021-10-12 17:33:37,무료,291,공구세트
9721,1,일반공구,1,공구세트,육각렌치 세트,없음,2,13017,대치1동 주민센터 공구대여소,서울특별시 강남구 대치동 646-2,37.4931723,127.0567135,02-3423-8326,09:00,18:00,2018-11-23 15:45:45,무료,296,공구세트
16059,1,일반공구,1,공구세트,이동형 공구함용 공구세트(육각렌치 세트),없음,1,341,우리동네 공구도서관(양평2동),서울특별시 영등포구 선유로47길 30,37.5364739,126.8939535,02-3457-7435,09:00,18:00,2023-10-30 18:00:18,무료,-1,공구세트
8497,1,일반공구,1,공구세트,일반공구세트,없음,3,82,구의3동 공구대여소,서울특별시 광진구 구의동 587-29,37.5380706,127.0920204,02-450-5383,09:00,18:00,2018-02-02 13:30:00,무료,-1,공구세트
8575,1,일반공구,1,공구세트,일반공구세트,없음,1,87,자양4동 생활공구대여소,서울특별시 광진구 자양동 63-1,37.5341115,127.0662969,02-450-1823,09:00,18:00,2018-02-02 13:30:00,무료,-1,공구세트
6141,1,일반공구,1,공구세트,자동차용 공구세트,1일,1,258,성북동 공구대여소,서울특별시 성북구 성북동 188-18,37.5911237,127.0032875,02-2241-5004,09:00,18:00,2018-01-23 17:33:00,1000원 ~2000원원,365,공구세트
6156,1,일반공구,1,공구세트,자동차용 공구세트,1일,1,259,월곡1동 공구대여소,서울특별시 성북구 오패산로 96 월곡1동 주민센터,37.61054,127.03576,02-2241-5560,09:00,18:00,2018-01-23 17:33:00,1000원 ~2000원원,365,공구세트
6171,1,일반공구,1,공구세트,자동차용 공구세트,1일,0,260,장위1동 공구대여소,서울특별시 성북구 장위동 225-100,37.61408,127.04366,02-2241-5647,09:00,18:00,2018-01-23 17:33:00,1000원,365,공구세트
6201,1,일반공구,1,공구세트,자동차용 공구세트,1일,1,262,석관동 공구대여소,서울특별시 성북구 화랑로 296,37.61296,127.0614,02-2241-5760,09:00,18:00,2018-01-23 17:33:00,1000원 ~2000원원,365,공구세트
16108,1,일반공구,1,공구세트,자동차정비용 공구세트,1일,1,13040,정릉3동주민센터 공구대여소,서울특별시 성북구 정릉동 673-3,37.6089218,127.0041861,02-2241-5364,09:00,18:00,2023-12-11 09:41:37,2000원,-1,공구세트
14624,1,일반공구,1,공구세트,자야공구세트,없음,3,162,이문제2동 공구대여소,서울시 동대문구 신이문로 27-5,37.6033142,127.0629214,02-2171-6503,09:00,18:00,2022-07-04 09:08:04,무료,-1,공구세트
13455,1,일반공구,1,공구세트,자전거 공구세트(몇 개 파트 분실-사진 참고),없음,1,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,09:00,18:00,2022-06-14 12:43:47,무료,-1,공구세트
12431,1,일반공구,1,공구세트,전기드릴 비트세트,1일,1,13167,성북청소년문화의집,성북구 솔샘로 107,37.615652,127.0085058,02-919-9566,09:00,21:00,2021-10-01 12:44:46,2000원,-1,공구세트
17045,1,일반공구,1,공구세트,전동공구 풀세트,없음,2,504,중림종합사회복지관,서울특별시 중구 중림동 156-176,37.5595228,126.9662513,02-362-3348,09:00,20:00,2024-12-04 15:04:44,무료,-1,공구세트
13553,1,일반공구,1,공구세트,전동드라이버 수공구세트,없음,2,489,회현동 공구대여소,서울특별시 중구 회현동1가 164,37.5572864,126.9793216,02-3396-6534,09:00,18:00,2022-06-14 16:55:47,무료,-1,공구세트
11038,1,일반공구,1,공구세트,접렌지,없음,1,13045,망우3동주민센터 공구대여소,서울특별시 중랑구 망우동 529-2,37.5918564,127.0949231,02-2094-6535,09:00,18:00,2020-11-25 13:51:07,무료,-1,공구세트
14310,1,일반공구,1,공구세트,정밀 드라이버셋트,없음,1,325,신정종합사회복지관,서울특별시 양천구 신정동 919-6,37.5273088,126.8555884,02-2603-1792,09:00,18:00,2022-06-24 14:00:03,무료,-1,공구세트
16808,1,일반공구,1,공구세트,정밀드라이버세트,없음,2,13399,공릉1동 주민센터,서울특별시 노원구 동일로186길 3-24,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-06-27 19:52:33,무료,317,공구세트
12080,1,일반공구,1,공구세트,정밀드라이버세트,없음,1,13067,신대방2동주민센터 공구대여소,서울특별시 동작구 신대방동 723,37.4984131,126.9245404,02-820-2848,09:00,18:00,2020-11-27 16:33:26,무료,317,공구세트
11667,1,일반공구,1,공구세트,정밀드라이버세트,없음,1,13062,홍제1동주민센터 공구대여소,서울특별시 서대문구 홍제동 173-9,37.5876932,126.9448708,02-330-8290,09:00,18:00,2020-11-27 11:14:58,무료,317,공구세트
9139,1,일반공구,1,공구세트,정밀드라이버세트,없음,3,13005,일원본동 주민센터,서울특별시 강남구 일원동 735-3,37.483362,127.0864614,02-3423-8253,09:00,18:00,2018-11-19 11:10:10,무료,317,공구세트
15882,1,일반공구,1,공구세트,조각도세트,없음,1,267,거여2동 주민센터,서울특별시 송파구 거마로2길 19,37.49355,127.1468,02-2147-4090,09:00,17:00,2023-07-26 16:16:24,무료,-1,공구세트
12758,1,일반공구,1,공구세트,조각도세트,없음,1,277,삼전동 주민센터,서울특별시 송파구 삼전동 62,37.50272,127.09252,02-2147-4390,09:00,18:00,2021-10-20 18:06:06,무료,-1,공구세트
12423,1,일반공구,1,공구세트,종합공구세트,없음,2,13166,금천구청년활동공간 청춘삘딩,서울특별시 금천구 시흥대로138길 10-11,37.4721725,126.8992936,070-7777-3745,10:00,20:00,2021-10-01 10:51:54,무료,-1,공구세트
6052,1,일반공구,1,공구세트,종합공구세트2개,없음,2,254,아리랑정보도서관 내 공구도서관 운영,서울특별시 성북구 아리랑로 82,37.60011,127.01389,02-3291-4990,09:00,18:00,2018-01-23 17:33:00,무료,-1,공구세트
15899,1,일반공구,1,공구세트,차량용 공구세트,1일,1,13241,정릉2동 주민센터,서울특별시 성북구 정릉로 26길 1,37.6044729,127.0111047,02-2241-5322,09:00,18:00,2023-07-28 00:36:42,3000원,365,공구세트
15788,1,일반공구,1,공구세트,차량용 공구세트,1일,1,13240,월곡2동주민센터 공구대여소,서울특별시 성북구 상월곡동 97-22,37.6057667,127.0478758,02-2241-5627,09:00,18:00,2023-07-18 13:04:06,2000원,365,공구세트
15085,1,일반공구,1,공구세트,차량용 공구세트,1일,1,13229,보문동주민센터,안암로3길 35,37.580383,127.0228,0222415246,09:00,18:00,2022-11-04 14:13:01,2000원,365,공구세트
14786,1,일반공구,1,공구세트,차량용 공구세트,1일,1,13238,길음2동 공구대여소,서울특별시 성북구 길음동 1064-1,37.6066647,127.0273155,02-2241-5486,09:00,17:30,2022-08-22 14:47:10,2000원,365,공구세트
14767,1,일반공구,1,공구세트,차량용 공구세트,1일,1,13237,정릉1동주민센터,서울특별시 성북구 정릉동 1020,37.601471,127.0165586,02-2241-5286,09:00,18:00,2022-08-18 16:19:50,2000원,365,공구세트
6185,1,일반공구,1,공구세트,차량용 공구세트,1일,1,261,장위2동 공구대여소,서울특별시 성북구 돌곶이로27길 12,37.6123899,127.0545206,02-2241-5717,09:00,18:00,2018-01-23 17:33:00,1000원,365,공구세트
14753,1,일반공구,1,공구세트,"차량용,가정용 공구세트",1일,1,13235,안암동 주민센터,고려대로 16,37.5858532,127.0213937,02-2241-5206,09:00,18:00,2022-08-16 11:45:58,2000원,365,공구세트
15741,1,일반공구,1,공구세트,철판드릴비트,없음,1,13338,우리 동네 생활지원센터(마을활력소),삼성로75길 24,37.5032271,127.0562528,02-561-3423,09:00,18:00,2023-06-19 14:56:21,무료,264,공구세트
16838,1,일반공구,1,공구세트,충전 스크류드라이버,없음,1,13399,공릉1동 주민센터,서울특별시 노원구 동일로186길 3-24,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-06-27 21:02:30,무료,313,공구세트
11516,1,일반공구,1,공구세트,콘크리트기리세트,없음,1,13057,북가좌2동주민센터 공구대여소,서울특별시 서대문구 북가좌동 324-13,37.5814973,126.911201,02-330-4368,09:00,18:00,2020-11-27 10:25:48,무료,310,공구세트
15742,1,일반공구,1,공구세트,콘크리트드릴비트,없음,1,13338,우리 동네 생활지원센터(마을활력소),삼성로75길 24,37.5032271,127.0562528,02-561-3423,09:00,18:00,2023-06-19 14:56:42,무료,348,공구세트
15052,1,일반공구,1,공구세트,콤비네이션 렌치,없음,1,13041,양천창업지원센터 공구대여소,서울특별시 양천구 신정동 1320-8,37.5130488,126.8340792,02-2604-1471,10:00,22:00,2022-11-02 12:29:06,무료,279,공구세트
991,1,일반공구,1,공구세트,톱,없음,2,114,시흥4동 새재미 마을활력소 공구도서관,서울 금천구 독산로50길 105,37.4622766,126.907968,02-2104-5462,09:00,18:00,2018-01-23 17:33:00,무료,242,공구세트
16044,1,일반공구,1,공구세트,포티스 공구세트(40PCS),없음,1,338,우리동네 공구도서관(대림3동),"서울특별시 영등포구 가마산로 364, 1층 대림3동주민센터",37.5009455,126.8990315,02-2670-1426,09:00,18:00,2023-10-18 10:58:23,무료,-1,공구세트
16057,1,일반공구,1,공구세트,포티스 공구세트(40pcs),없음,1,341,우리동네 공구도서관(양평2동),서울특별시 영등포구 선유로47길 30,37.5364739,126.8939535,02-3457-7435,09:00,18:00,2023-10-30 17:59:14,무료,-1,공구세트
13864,1,일반공구,1,공구세트,핸드탭세트,없음,1,497,약수동주민센터 공구대여소,서울특별시 중구 신당동 366-15,37.55247,127.00899,02-3396-8522,09:00,18:00,2022-06-20 16:03:43,무료,-1,공구세트
13134,1,일반공구,1,공구세트,휴대용 공구세트,없음,1,75,중곡1동 공구대여소,"서울특별시 광진구 긴고랑로12길 49, 1층 중곡1동 주민센터",37.560675,127.080038,024501026,09:00,18:00,2021-12-02 17:31:03,무료,-1,공구세트
10689,1,일반공구,1,공구세트,휴대용공구세트,없음,2,157,청량리동 공구대여소,서울특별시 동대문구 왕산로 239 4층,37.583058,127.0482149,02-2171-6363,09:00,18:00,2020-11-23 15:42:25,무료,-1,공구세트
12196,1,일반공구,19,기타 일반공구,(18)손전등,없음,1,172,우리마을 공구대여소(사당1동),서울 동작구 동작대로17길 28,37.4830324,126.9765661,02-820-2571,09:00,18:00,2020-11-27 17:27:08,무료,-1,기타
12205,1,일반공구,19,기타 일반공구,(30)펀칭기,없음,1,172,우리마을 공구대여소(사당1동),서울 동작구 동작대로17길 28,37.4830324,126.9765661,02-820-2571,09:00,18:00,2020-11-27 17:29:08,무료,29,기타
15492,1,일반공구,19,기타 일반공구,300mm첼라,없음,1,462,응암3동 공구도서관,서울특별시 은평구 불광천길 410-17(응암3동주민센터),37.59223,126.91571,02-351-5273,09:00,18:00,2023-05-01 12:17:20,무료,70,기타
15404,1,일반공구,19,기타 일반공구,3공펀치,없음,1,250,옥수동 공구대여소,서울특별시 성동구 옥수동 428-5,37.54369,127.01347,02-2286-7409,09:00,18:00,2023-04-26 13:24:48,무료,-1,기타
16010,1,일반공구,19,기타 일반공구,4방항 냉동라쳇,없음,1,13364,역삼2동 주민센터,서울특별시 강남구 역삼동 761-26,37.4959674,127.0468034,02-3423-7353,09:00,18:00,2023-08-18 17:31:59,무료,12,기타
9464,1,일반공구,19,기타 일반공구,4방향 냉동라쳇,없음,1,13010,청담동주민센터,서울특별시 강남구 청담동 124-1,37.5250639,127.049282,02-3423-7712,09:00,18:00,2018-11-22 10:39:30,무료,12,기타
